"","GEOID","r_stat"
"58657","53061050700","Urban"
"58658","53061050800","Urban"
"58659","53067011627","Urban"
"58660","53067011722","Urban"
"58661","53033031704","Urban"
"58662","53033031908","Urban"
"58663","53033032005","Urban"
"58664","53033032008","Urban"
"58665","53063011600","Urban"
"58666","53061051401","Urban"
"58667","53061051402","Urban"
"58668","53061051301","Urban"
"58669","53061051929","Urban"
"58670","53061051302","Urban"
"58671","53061051930","Urban"
"58672","53061052506","Urban"
"58673","53061041609","Urban"
"58674","53063011000","Urban"
"58675","53053073115","Urban"
"58676","53053073301","Urban"
"58677","53053073302","Urban"
"58678","53005010901","Urban"
"58679","53005011001","Urban"
"58680","53053940007","Urban"
"58681","53053940006","Urban"
"58682","53053062802","Urban"
"58683","53053073404","Urban"
"58684","53053070308","Urban"
"58685","53053070311","Urban"
"58686","53053940010","Urban"
"58687","53053070703","Urban"
"58688","53053940009","Urban"
"58689","53053940004","Urban"
"58690","53053071100","Urban"
"58691","53053071206","Urban"
"58692","53053071207","Urban"
"58693","53053071209","Urban"
"58694","53053071210","Urban"
"58695","53053071304","Urban"
"58696","53053071305","Urban"
"58697","53053071306","Urban"
"58698","53053071307","Urban"
"58699","53053071408","Urban"
"58700","53053071503","Urban"
"58701","53053071504","Urban"
"58702","53053071505","Urban"
"58703","53053071506","Urban"
"58704","53053071601","Urban"
"58705","53053071704","Urban"
"58706","53053071705","Urban"
"58707","53053071706","Urban"
"58708","53053071707","Urban"
"58709","53053071803","Urban"
"58710","53053072111","Urban"
"58711","53063004800","Urban"
"58712","53053072112","Urban"
"58713","53053072305","Urban"
"58714","53053072307","Urban"
"58715","53061051935","Urban"
"58716","53061051932","Urban"
"58717","53061051938","Urban"
"58718","53061041813","Urban"
"58719","53011040809","Urban"
"58720","53011041010","Urban"
"58721","53011040711","Urban"
"58722","53033023404","Urban"
"58723","53033029102","Urban"
"58724","53033025302","Urban"
"58725","53021020603","Urban"
"58726","53021020605","Urban"
"58727","53073000803","Urban"
"58728","53053073405","Urban"
"58729","53053073407","Urban"
"58730","53011040803","Urban"
"58731","53011040806","Urban"
"58732","53061051000","Urban"
"58733","53061051100","Urban"
"58734","53061051200","Urban"
"58735","53061042006","Urban"
"58736","53061050102","Urban"
"58737","53061050900","Urban"
"58738","55025000600","Urban"
"58739","55133201402","Urban"
"58740","55079185300","Urban"
"58741","55133201504","Urban"
"58742","55133201506","Urban"
"58743","55133200901","Urban"
"58744","55133200902","Urban"
"58745","55089660303","Urban"
"58746","55133200102","Urban"
"58747","55133201102","Urban"
"58748","55133201201","Urban"
"58749","55133201203","Urban"
"58750","55079060101","Urban"
"58751","55025002603","Urban"
"58752","55025002800","Urban"
"58753","55025002900","Urban"
"58754","55025003100","Urban"
"58755","55079035200","Urban"
"58756","55079050101","Urban"
"58757","55079070100","Urban"
"58758","55079070300","Urban"
"58759","55079080100","Urban"
"58760","55079080200","Urban"
"58761","55015020800","Urban"
"58762","55059001402","Urban"
"58763","55059000603","Urban"
"58764","55059002603","Urban"
"58765","55059000501","Urban"
"58766","55059001401","Urban"
"58767","55059002604","Urban"
"58768","55087011104","Urban"
"58769","55087011001","Urban"
"58770","55087012102","Urban"
"58771","55087011902","Urban"
"58772","55087011103","Urban"
"58773","55087011002","Urban"
"58774","55087011901","Urban"
"58775","55035001200","Urban"
"58776","55101001706","Urban"
"58777","55101001705","Urban"
"58778","55079060102","Urban"
"58779","55087012506","Urban"
"58780","55139000400","Urban"
"58781","55139000900","Urban"
"58782","55139002601","Urban"
"58783","55139003300","Urban"
"58784","55139003400","Urban"
"58785","55139003500","Urban"
"58786","55131470202","Urban"
"58787","55025000406","Urban"
"58788","55133201205","Urban"
"58789","55133201002","Urban"
"58790","55133201001","Urban"
"58791","55133203308","Urban"
"58792","55133203307","Urban"
"58793","55133201204","Urban"
"58794","55133202204","Urban"
"58795","55059000700","Urban"
"58796","55059001300","Urban"
"58797","55059000502","Urban"
"58798","55059001500","Urban"
"58799","55079160205","Urban"
"58800","55079050104","Urban"
"58801","55079050103","Urban"
"58802","55059002100","Urban"
"58803","55059002300","Urban"
"58804","55059002400","Urban"
"58805","55059002500","Urban"
"58806","55101001201","Urban"
"58807","55101001202","Urban"
"58808","55079110100","Urban"
"58809","55079120201","Urban"
"58810","55079120202","Urban"
"58811","55079120203","Urban"
"58812","55079120300","Urban"
"58813","55079120501","Urban"
"58814","55079120502","Urban"
"58815","55079130100","Urban"
"58816","55079130200","Urban"
"58817","55079140100","Urban"
"58818","55079140201","Urban"
"58819","55105001000","Urban"
"58820","55025011000","Urban"
"58821","55079140202","Urban"
"58822","55079150100","Urban"
"58823","55025000501","Urban"
"58824","55079170500","Urban"
"58825","55079170600","Urban"
"58826","55079180200","Urban"
"58827","55025011504","Urban"
"58828","55025011505","Urban"
"58829","55079180300","Urban"
"58830","55079180500","Urban"
"58831","55009020900","Urban"
"58832","55009021000","Urban"
"58833","55009021200","Urban"
"58834","55009021301","Urban"
"58835","55009021303","Urban"
"58836","55079185200","Urban"
"58837","55009021304","Urban"
"58838","55079170200","Urban"
"58839","55079040100","Urban"
"58840","55025002100","Urban"
"58841","55025002200","Urban"
"58842","55079019900","Urban"
"58843","55025000204","Urban"
"58844","55079091200","Urban"
"58845","55079090100","Urban"
"58846","55079170400","Urban"
"58847","55079060200","Urban"
"58848","55025000205","Urban"
"58849","55079170300","Urban"
"58850","55079120400","Urban"
"58851","55025001402","Urban"
"58852","55025003002","Urban"
"58853","55133202800","Urban"
"58854","55009010100","Urban"
"58855","55009020800","Urban"
"58856","55009020505","Urban"
"58857","55009010202","Urban"
"58858","55087011700","Urban"
"58859","55133202902","Urban"
"58860","55133201403","Urban"
"58861","55079187300","Urban"
"58862","55079160203","Urban"
"58863","55087010601","Urban"
"58864","55087010900","Urban"
"58865","55087011101","Urban"
"58866","55035001401","Urban"
"58867","55079120101","Urban"
"58868","55079120102","Urban"
"58869","55079150304","Urban"
"58870","55025000408","Urban"
"58871","55087011502","Urban"
"58872","55087011600","Urban"
"58873","55087011800","Urban"
"58874","55087011400","Urban"
"58875","55025000407","Urban"
"58876","55063000100","Urban"
"58877","55101001001","Urban"
"58878","55101000600","Urban"
"58879","55101000700","Urban"
"58880","55101000901","Urban"
"58881","55101001102","Urban"
"58882","55101001101","Urban"
"58883","55101001401","Urban"
"58884","55101001506","Urban"
"58885","55035000600","Urban"
"58886","55035000801","Urban"
"58887","55063010403","Urban"
"58888","55009000800","Urban"
"58889","55079160102","Urban"
"58890","55079160101","Urban"
"58891","55079160206","Urban"
"58892","55009020506","Urban"
"58893","55009980000","Urban"
"58894","55025000506","Urban"
"58895","55025001405","Urban"
"58896","55025000409","Urban"
"58897","55025001404","Urban"
"58898","55133201101","Urban"
"58899","55133201800","Urban"
"58900","55133203000","Urban"
"58901","55133200600","Urban"
"58902","55133200700","Urban"
"58903","55133200500","Urban"
"58904","55133201508","Urban"
"58905","55133201507","Urban"
"58906","55133203105","Urban"
"58907","55133202304","Urban"
"58908","55031020600","Urban"
"58909","55079091400","Urban"
"58910","55079080400","Urban"
"58911","55079090200","Urban"
"58912","55079090300","Urban"
"58913","55079090600","Urban"
"58914","55079090700","Urban"
"58915","55079090800","Urban"
"58916","55079090900","Urban"
"58917","55079091000","Urban"
"58918","55079091100","Urban"
"58919","55079091300","Urban"
"58920","55133200804","Urban"
"58921","55133202901","Urban"
"58922","55035000803","Urban"
"58923","55139002500","Urban"
"58924","55139002602","Urban"
"58925","55139002700","Urban"
"58926","55139003701","Urban"
"58927","55139002900","Urban"
"58928","56021000404","Urban"
"58929","56021000200","Urban"
"58930","56021001301","Urban"
"58931","56025000502","Urban"
"58932","56021980801","Urban"
"58933","56021001401","Urban"
"58934","56021001000","Urban"
"58935","56025000800","Urban"
"58936","72143550500","Urban"
"58937","72143550602","Urban"
"58938","72105520300","Urban"
"58939","72105520500","Urban"
"58940","72105520400","Urban"
"58941","72031050901","Urban"
"58942","72031051102","Urban"
"58943","72069180400","Urban"
"58944","72101955500","Urban"
"58945","72021032200","Urban"
"58946","72137121200","Urban"
"58947","72137121900","Urban"
"58948","72021031800","Urban"
"58949","72025202403","Urban"
"58950","72145560701","Urban"
"58951","72145560500","Urban"
"58952","72135510101","Urban"
"58953","72135510504","Urban"
"58954","72139060226","Urban"
"58955","72139060225","Urban"
"58956","72139060224","Urban"
"58957","72119130601","Urban"
"58958","72127004400","Urban"
"58959","72127004600","Urban"
"58960","72139060104","Urban"
"58961","72139060404","Urban"
"58962","72139060103","Urban"
"58963","72139060403","Urban"
"58964","72091570400","Urban"
"58965","72139060223","Urban"
"58966","72061040800","Urban"
"58967","72061041100","Urban"
"58968","72061041000","Urban"
"58969","72035260600","Urban"
"58970","72035260300","Urban"
"58971","72035260800","Urban"
"58972","72035260202","Urban"
"58973","72035260201","Urban"
"58974","72035260500","Urban"
"58975","72021032302","Urban"
"58976","72077500304","Urban"
"58977","72137120500","Urban"
"58978","72137120600","Urban"
"58979","72137120900","Urban"
"58980","72035260700","Urban"
"58981","72031051002","Urban"
"58982","72085190304","Urban"
"58983","72085190303","Urban"
"58984","72061040701","Urban"
"58985","72061040702","Urban"
"58986","72041240102","Urban"
"58987","72063210504","Urban"
"58988","72127004500","Urban"
"58989","72127010100","Urban"
"58990","72121960400","Urban"
"58991","72041240602","Urban"
"58992","72041240402","Urban"
"58993","72047530300","Urban"
"58994","72047530100","Urban"
"58995","72047530400","Urban"
"58996","72067820102","Urban"
"58997","72007230300","Urban"
"58998","72135510503","Urban"
"58999","72021032301","Urban"
"59000","72127003701","Urban"
"59001","72127003702","Urban"
"59002","72127010045","Urban"
"59003","72127010046","Urban"
"59004","72033020428","Urban"
"59005","72119130703","Urban"
"59006","72137122500","Urban"
"59007","72063210506","Urban"
"59008","72063210507","Urban"
"59009","72075710400","Urban"
"59010","72085190201","Urban"
"59011","72085190202","Urban"
"59012","72063210503","Urban"
"59013","72033980006","Urban"
"59014","72033020500","Urban"
"59015","72137121001","Urban"
"59016","72137121002","Urban"
"59017","72129220200","Urban"
"59018","72129220402","Urban"
"59019","72129220300","Urban"
"59020","72129220100","Urban"
"59021","72033020422","Urban"
"59022","72137122001","Urban"
"59023","72139060222","Urban"
"59024","72139060302","Urban"
"59025","72139060301","Urban"
"59026","72139060213","Urban"
"59027","72139060212","Urban"
"59028","72139060102","Urban"
"59029","72033020425","Urban"
"59030","72033980004","Urban"
"59031","72127010200","Urban"
"59032","72127003600","Urban"
"59033","72025200305","Urban"
"59034","72033980005","Urban"
"59035","72033980002","Urban"
"59036","72033020426","Urban"
"59037","72025200306","Urban"
"59038","72063210400","Urban"
"59039","72063210300","Urban"
"59040","72135510102","Urban"
"59041","72135510505","Urban"
"59042","72135510702","Urban"
"59043","72135510701","Urban"
"59044","72033980003","Urban"
"59045","72127003800","Urban"
"59046","72033020302","Urban"
"59047","72143550601","Urban"
"59048","72019952400","Urban"
"59049","72069180302","Urban"
"59050","72021031900","Urban"
"59051","72069180800","Urban"
"59052","72069180301","Urban"
"59053","72069180700","Urban"
"59054","72069180600","Urban"
"59055","72025202402","Urban"
"59056","72025202601","Urban"
"59057","72025200200","Urban"
"59058","72025200302","Urban"
"59059","72029100504","Urban"
"59060","72029100602","Urban"
"59061","72025200304","Urban"
"59062","72025202602","Urban"
"59063","72033980007","Urban"
"59064","72077500402","Urban"
"59065","72077500200","Urban"
"59066","72077500302","Urban"
"59067","72077500401","Urban"
"59068","72119130500","Urban"
"59069","01045020801","Rural"
"59070","01017954200","Rural"
"59071","01017953800","Rural"
"59072","01017954300","Rural"
"59073","01017954700","Rural"
"59074","01023956800","Rural"
"59075","01023956900","Rural"
"59076","01023957000","Rural"
"59077","01109189001","Rural"
"59078","01109189102","Rural"
"59079","01109189002","Rural"
"59080","01109189101","Rural"
"59081","01105687002","Rural"
"59082","01105687001","Rural"
"59083","01097005900","Rural"
"59084","01097007300","Rural"
"59085","01097006600","Rural"
"59086","01015000400","Rural"
"59087","01097005800","Rural"
"59088","01015002101","Rural"
"59089","01015001700","Rural"
"59090","01015000200","Rural"
"59091","01015002200","Rural"
"59092","01015000300","Rural"
"59093","01031010900","Rural"
"59094","01031010500","Rural"
"59095","01031011000","Rural"
"59096","01031010800","Rural"
"59097","01031011300","Rural"
"59098","01031010600","Rural"
"59099","01031010700","Rural"
"59100","01031010200","Rural"
"59101","01031010300","Rural"
"59102","01031010400","Rural"
"59103","01031010100","Rural"
"59104","01113031000","Rural"
"59105","01113031200","Rural"
"59106","01113031100","Rural"
"59107","01031011100","Rural"
"59108","01083020500","Rural"
"59109","01083020300","Rural"
"59110","01035960600","Rural"
"59111","01035960300","Rural"
"59112","01035960500","Rural"
"59113","01035960400","Rural"
"59114","01009050601","Rural"
"59115","01047956900","Rural"
"59116","01125010303","Rural"
"59117","01073014106","Rural"
"59118","01101005504","Rural"
"59119","01133965502","Rural"
"59120","01133965501","Rural"
"59121","01133965503","Rural"
"59122","01059973702","Rural"
"59123","01019956101","Rural"
"59124","01019955802","Rural"
"59125","01019955801","Rural"
"59126","01019956102","Rural"
"59127","01121011301","Rural"
"59128","01121011302","Rural"
"59129","01121011502","Rural"
"59130","01121011501","Rural"
"59131","01071950601","Rural"
"59132","01071950301","Rural"
"59133","01049960102","Rural"
"59134","01049960701","Rural"
"59135","01049960402","Rural"
"59136","01049960303","Rural"
"59137","01049960602","Rural"
"59138","01049960702","Rural"
"59139","01049960101","Rural"
"59140","01049960302","Rural"
"59141","01103005602","Rural"
"59142","01103005704","Rural"
"59143","01103005601","Rural"
"59144","01103005202","Rural"
"59145","01123962600","Rural"
"59146","01123962100","Rural"
"59147","01043965402","Rural"
"59148","01079979201","Rural"
"59149","01079979202","Rural"
"59150","01079979502","Rural"
"59151","01009050103","Rural"
"59152","01009050107","Rural"
"59153","01009050603","Rural"
"59154","01009050105","Rural"
"59155","01009050702","Rural"
"59156","01009050701","Rural"
"59157","01009050604","Rural"
"59158","01009050302","Rural"
"59159","01009050301","Rural"
"59160","01009050501","Rural"
"59161","01009050502","Rural"
"59162","01115040302","Rural"
"59163","01115040207","Rural"
"59164","01115040209","Rural"
"59165","01115040301","Rural"
"59166","01115040503","Rural"
"59167","01115040507","Rural"
"59168","01115040211","Rural"
"59169","01115040208","Rural"
"59170","01115040210","Rural"
"59171","01115040213","Rural"
"59172","01115040212","Rural"
"59173","01115040505","Rural"
"59174","01115040109","Rural"
"59175","01115040508","Rural"
"59176","01115040206","Rural"
"59177","01053969802","Rural"
"59178","01053969801","Rural"
"59179","01093964600","Rural"
"59180","01093964100","Rural"
"59181","01093964200","Rural"
"59182","01093964300","Rural"
"59183","01093964500","Rural"
"59184","01073014107","Rural"
"59185","01073011303","Rural"
"59186","01073011304","Rural"
"59187","01073011401","Rural"
"59188","01045020500","Rural"
"59189","01045020700","Rural"
"59190","01019955702","Rural"
"59191","01011952500","Rural"
"59192","01111000600","Rural"
"59193","01027959000","Rural"
"59194","01121010301","Rural"
"59195","01121010600","Rural"
"59196","01121010302","Rural"
"59197","01019955900","Rural"
"59198","01019956000","Rural"
"59199","01123962400","Rural"
"59200","01123962200","Rural"
"59201","01123962502","Rural"
"59202","01123962000","Rural"
"59203","01103005303","Rural"
"59204","01113030905","Rural"
"59205","01113030904","Rural"
"59206","01033020200","Rural"
"59207","01033020300","Rural"
"59208","01033020400","Rural"
"59209","01043965502","Rural"
"59210","01043964902","Rural"
"59211","01043965501","Rural"
"59212","01043964201","Rural"
"59213","01043964202","Rural"
"59214","01043965002","Rural"
"59215","01043965001","Rural"
"59216","01043964901","Rural"
"59217","01033020500","Rural"
"59218","01037961200","Rural"
"59219","01037961100","Rural"
"59220","01037961000","Rural"
"59221","01109188900","Rural"
"59222","01109188700","Rural"
"59223","01109188800","Rural"
"59224","01109188600","Rural"
"59225","01109189300","Rural"
"59226","01109189200","Rural"
"59227","01047957200","Rural"
"59228","01047956201","Rural"
"59229","01117030704","Rural"
"59230","01015001300","Rural"
"59231","01015001201","Rural"
"59232","01015000500","Rural"
"59233","01015000800","Rural"
"59234","01055010402","Rural"
"59235","01055010601","Rural"
"59236","01055011200","Rural"
"59237","01055011001","Rural"
"59238","01015981901","Rural"
"59239","01133965700","Rural"
"59240","01133965800","Rural"
"59241","01133965900","Rural"
"59242","01073011500","Rural"
"59243","01007010001","Rural"
"59244","01105686800","Rural"
"59245","01005950900","Rural"
"59246","01005950100","Rural"
"59247","01005950600","Rural"
"59248","01005950200","Rural"
"59249","01005950300","Rural"
"59250","01005950500","Rural"
"59251","01005950400","Rural"
"59252","01005950700","Rural"
"59253","01005950800","Rural"
"59254","01105687100","Rural"
"59255","01095030402","Rural"
"59256","01103005201","Rural"
"59257","01103005500","Rural"
"59258","01103005405","Rural"
"59259","01097006202","Rural"
"59260","01097006504","Rural"
"59261","01097007204","Rural"
"59262","01097007203","Rural"
"59263","01097006201","Rural"
"59264","01119011500","Rural"
"59265","01119011600","Rural"
"59266","01077010300","Rural"
"59267","01077010700","Rural"
"59268","01077011000","Rural"
"59269","01077011801","Rural"
"59270","01001020902","Rural"
"59271","01001020901","Rural"
"59272","01079979900","Rural"
"59273","01079979800","Rural"
"59274","01079979700","Rural"
"59275","01079979600","Rural"
"59276","01079979400","Rural"
"59277","01079979300","Rural"
"59278","01131035100","Rural"
"59279","01131034700","Rural"
"59280","01131035200","Rural"
"59281","01033020705","Rural"
"59282","01033020706","Rural"
"59283","01093964001","Rural"
"59284","01015002104","Rural"
"59285","01093964002","Rural"
"59286","01077011401","Rural"
"59287","01093964701","Rural"
"59288","01077011605","Rural"
"59289","01093964702","Rural"
"59290","01077011503","Rural"
"59291","01093964402","Rural"
"59292","01093964401","Rural"
"59293","01077011606","Rural"
"59294","01077011402","Rural"
"59295","01077011504","Rural"
"59296","01077010902","Rural"
"59297","01077010901","Rural"
"59298","01095030205","Rural"
"59299","01095030203","Rural"
"59300","01095030501","Rural"
"59301","01095031002","Rural"
"59302","01095031001","Rural"
"59303","01123962302","Rural"
"59304","01123962301","Rural"
"59305","01123962702","Rural"
"59306","01123962701","Rural"
"59307","01077010600","Rural"
"59308","01029959700","Rural"
"59309","01029959500","Rural"
"59310","01029959800","Rural"
"59311","01029959600","Rural"
"59312","01017953900","Rural"
"59313","01047956202","Rural"
"59314","01089010404","Rural"
"59315","01101005700","Rural"
"59316","01101005800","Rural"
"59317","01121010202","Rural"
"59318","01121010102","Rural"
"59319","01121010201","Rural"
"59320","01121010400","Rural"
"59321","01053969900","Rural"
"59322","01053970400","Rural"
"59323","01053970500","Rural"
"59324","01053970300","Rural"
"59325","01053970600","Rural"
"59326","01053970700","Rural"
"59327","01053970200","Rural"
"59328","01053970100","Rural"
"59329","01009050400","Rural"
"59330","01077010200","Rural"
"59331","01077011602","Rural"
"59332","01077010400","Rural"
"59333","01077010100","Rural"
"59334","01077011300","Rural"
"59335","01077011502","Rural"
"59336","01077010800","Rural"
"59337","01077011200","Rural"
"59338","01077011700","Rural"
"59339","01003010903","Rural"
"59340","01003011601","Rural"
"59341","01003010906","Rural"
"59342","01003011202","Rural"
"59343","01025957500","Rural"
"59344","01025957902","Rural"
"59345","01025957901","Rural"
"59346","01025957800","Rural"
"59347","01001021100","Rural"
"59348","01001021000","Rural"
"59349","01077011101","Rural"
"59350","01077011802","Rural"
"59351","01077011603","Rural"
"59352","01119011400","Rural"
"59353","01033020600","Rural"
"59354","01087232300","Rural"
"59355","01087231900","Rural"
"59356","01087231700","Rural"
"59357","01087232200","Rural"
"59358","01087232000","Rural"
"59359","01087231500","Rural"
"59360","01087231400","Rural"
"59361","01087231800","Rural"
"59362","01125010603","Rural"
"59363","01125010604","Rural"
"59364","01089010302","Rural"
"59365","01089011400","Rural"
"59366","01059973600","Rural"
"59367","01059973300","Rural"
"59368","01059973500","Rural"
"59369","01059973100","Rural"
"59370","01059972900","Rural"
"59371","01059973400","Rural"
"59372","01059973000","Rural"
"59373","01059973200","Rural"
"59374","01127020801","Rural"
"59375","01127020302","Rural"
"59376","01127020301","Rural"
"59377","01127020802","Rural"
"59378","01059973703","Rural"
"59379","01055010201","Rural"
"59380","01059973701","Rural"
"59381","01009050104","Rural"
"59382","01009050106","Rural"
"59383","01103005304","Rural"
"59384","01043965401","Rural"
"59385","01055011100","Rural"
"59386","01055000500","Rural"
"59387","01055001000","Rural"
"59388","01003010709","Rural"
"59389","01003011504","Rural"
"59390","01003011104","Rural"
"59391","01003010711","Rural"
"59392","01003011413","Rural"
"59393","01003011412","Rural"
"59394","01003011503","Rural"
"59395","01003010908","Rural"
"59396","01003010907","Rural"
"59397","01003011103","Rural"
"59398","01003011410","Rural"
"59399","01003011411","Rural"
"59400","01051030102","Rural"
"59401","01051030103","Rural"
"59402","01051030101","Rural"
"59403","01051030802","Rural"
"59404","01051030401","Rural"
"59405","01051030801","Rural"
"59406","01055010700","Rural"
"59407","01055001300","Rural"
"59408","01055000900","Rural"
"59409","01055001700","Rural"
"59410","01055010300","Rural"
"59411","01055000600","Rural"
"59412","01101005903","Rural"
"59413","01055010100","Rural"
"59414","01055000300","Rural"
"59415","01055000700","Rural"
"59416","01055001600","Rural"
"59417","01055000400","Rural"
"59418","01055000800","Rural"
"59419","01055001100","Rural"
"59420","01055010900","Rural"
"59421","01051030402","Rural"
"59422","01107050000","Rural"
"59423","01107050300","Rural"
"59424","01107050100","Rural"
"59425","01107050200","Rural"
"59426","01127020100","Rural"
"59427","01127021500","Rural"
"59428","01127021200","Rural"
"59429","01127021700","Rural"
"59430","01127021900","Rural"
"59431","01083020403","Rural"
"59432","01083020103","Rural"
"59433","01083020404","Rural"
"59434","01083021102","Rural"
"59435","01083020104","Rural"
"59436","01045020802","Rural"
"59437","01045020000","Rural"
"59438","01077011102","Rural"
"59439","01127021400","Rural"
"59440","01127020600","Rural"
"59441","01127021800","Rural"
"59442","01127021000","Rural"
"59443","01127020700","Rural"
"59444","01127020900","Rural"
"59445","01127021100","Rural"
"59446","01127021300","Rural"
"59447","01127020400","Rural"
"59448","01127020200","Rural"
"59449","01067030600","Rural"
"59450","01067030300","Rural"
"59451","01067030100","Rural"
"59452","01067030200","Rural"
"59453","01067030400","Rural"
"59454","01003011419","Rural"
"59455","01003010706","Rural"
"59456","01003010708","Rural"
"59457","01003011409","Rural"
"59458","01003011416","Rural"
"59459","01017954002","Rural"
"59460","01017954800","Rural"
"59461","01015002504","Rural"
"59462","01015001502","Rural"
"59463","01015002503","Rural"
"59464","01015002105","Rural"
"59465","01015001103","Rural"
"59466","01015001102","Rural"
"59467","01015002001","Rural"
"59468","01015002002","Rural"
"59469","01015001501","Rural"
"59470","01015001802","Rural"
"59471","01015001801","Rural"
"59472","01015001101","Rural"
"59473","01089010304","Rural"
"59474","01119011301","Rural"
"59475","01119011302","Rural"
"59476","01035960200","Rural"
"59477","01103005701","Rural"
"59478","01121011100","Rural"
"59479","01121011700","Rural"
"59480","01121010900","Rural"
"59481","01121011600","Rural"
"59482","01121011400","Rural"
"59483","01121010700","Rural"
"59484","01121012000","Rural"
"59485","01121011200","Rural"
"59486","01121010500","Rural"
"59487","01121011000","Rural"
"59488","01121011900","Rural"
"59489","01091973300","Rural"
"59490","01091973400","Rural"
"59491","01091973100","Rural"
"59492","01091973200","Rural"
"59493","01121011800","Rural"
"59494","01117030405","Rural"
"59495","01115040401","Rural"
"59496","01115040402","Rural"
"59497","01083020202","Rural"
"59498","01083020201","Rural"
"59499","01057020100","Rural"
"59500","01057020000","Rural"
"59501","01057020400","Rural"
"59502","01057020200","Rural"
"59503","01057020300","Rural"
"59504","01117030703","Rural"
"59505","01009050200","Rural"
"59506","01129044200","Rural"
"59507","01129044100","Rural"
"59508","01129044000","Rural"
"59509","01129043900","Rural"
"59510","01129044300","Rural"
"59511","01047956400","Rural"
"59512","01047956600","Rural"
"59513","01083020600","Rural"
"59514","01083020700","Rural"
"59515","01083020900","Rural"
"59516","01047957100","Rural"
"59517","01047957000","Rural"
"59518","01047956300","Rural"
"59519","01047956500","Rural"
"59520","01069041800","Rural"
"59521","01069041700","Rural"
"59522","01083021000","Rural"
"59523","01083020402","Rural"
"59524","01117030103","Rural"
"59525","01117030102","Rural"
"59526","01051030300","Rural"
"59527","01051030600","Rural"
"59528","01051030500","Rural"
"59529","01073011402","Rural"
"59530","01051030200","Rural"
"59531","01075030000","Rural"
"59532","01075030200","Rural"
"59533","01019955701","Rural"
"59534","01015001600","Rural"
"59535","01039961600","Rural"
"59536","01039962100","Rural"
"59537","01039962400","Rural"
"59538","01039962600","Rural"
"59539","01039961800","Rural"
"59540","01039961900","Rural"
"59541","01039962300","Rural"
"59542","01039963000","Rural"
"59543","01039961700","Rural"
"59544","01039962700","Rural"
"59545","01081042103","Rural"
"59546","01081041803","Rural"
"59547","01081041802","Rural"
"59548","01081041801","Rural"
"59549","01095030701","Rural"
"59550","01095030401","Rural"
"59551","01095030903","Rural"
"59552","01121010101","Rural"
"59553","01047956701","Rural"
"59554","01047956702","Rural"
"59555","01095030702","Rural"
"59556","01095030904","Rural"
"59557","01025957601","Rural"
"59558","01025957700","Rural"
"59559","01021060600","Rural"
"59560","01021060101","Rural"
"59561","01021060500","Rural"
"59562","01021060200","Rural"
"59563","01021060401","Rural"
"59564","01021060300","Rural"
"59565","01075030101","Rural"
"59566","01075030102","Rural"
"59567","01031011204","Rural"
"59568","01031011205","Rural"
"59569","01031011203","Rural"
"59570","01031011206","Rural"
"59571","01007010006","Rural"
"59572","01007010011","Rural"
"59573","01007010007","Rural"
"59574","01007010005","Rural"
"59575","01007010008","Rural"
"59576","01007010009","Rural"
"59577","01007010010","Rural"
"59578","01089010303","Rural"
"59579","01089010403","Rural"
"59580","01011952202","Rural"
"59581","01011952201","Rural"
"59582","01021060701","Rural"
"59583","01021060702","Rural"
"59584","01021060403","Rural"
"59585","01021060404","Rural"
"59586","01021060103","Rural"
"59587","01021060104","Rural"
"59588","01055010505","Rural"
"59589","01055010202","Rural"
"59590","01055010504","Rural"
"59591","01055010503","Rural"
"59592","01055010506","Rural"
"59593","01133965602","Rural"
"59594","01133965601","Rural"
"59595","01071950901","Rural"
"59596","01071950902","Rural"
"59597","01071950302","Rural"
"59598","01071951102","Rural"
"59599","01071950602","Rural"
"59600","01071950101","Rural"
"59601","01071951101","Rural"
"59602","01071950102","Rural"
"59603","01095030803","Rural"
"59604","01095030804","Rural"
"59605","01095030204","Rural"
"59606","01095030102","Rural"
"59607","01095030206","Rural"
"59608","01095030101","Rural"
"59609","01095030601","Rural"
"59610","01095030602","Rural"
"59611","01095030502","Rural"
"59612","01095030301","Rural"
"59613","01065040401","Rural"
"59614","01065040402","Rural"
"59615","01013952800","Rural"
"59616","01049960601","Rural"
"59617","01049960401","Rural"
"59618","01049960703","Rural"
"59619","01049960301","Rural"
"59620","01033020704","Rural"
"59621","01091973001","Rural"
"59622","01091972901","Rural"
"59623","01091973002","Rural"
"59624","01091972902","Rural"
"59625","01047956101","Rural"
"59626","01047956102","Rural"
"59627","01047957302","Rural"
"59628","01047957301","Rural"
"59629","01033020703","Rural"
"59630","01033020902","Rural"
"59631","01033020901","Rural"
"59632","01023956700","Rural"
"59633","01043964800","Rural"
"59634","01107050401","Rural"
"59635","01107050402","Rural"
"59636","01099076102","Rural"
"59637","01099075901","Rural"
"59638","01099076101","Rural"
"59639","01099075902","Rural"
"59640","01131034801","Rural"
"59641","01131034802","Rural"
"59642","01087232100","Rural"
"59643","01013953200","Rural"
"59644","01013953500","Rural"
"59645","01013953000","Rural"
"59646","01013953300","Rural"
"59647","01013952700","Rural"
"59648","01013953100","Rural"
"59649","01013953400","Rural"
"59650","01013952900","Rural"
"59651","01027958900","Rural"
"59652","01027959200","Rural"
"59653","01027959100","Rural"
"59654","01111000300","Rural"
"59655","01111000400","Rural"
