"","GEOID","r_stat"
"75689","38003968000","Rural"
"75690","38003968200","Rural"
"75691","38003967900","Rural"
"75692","38089963600","Rural"
"75693","38089963700","Rural"
"75694","38041964800","Rural"
"75695","38041964700","Rural"
"75696","38089963800","Rural"
"75697","38065961200","Rural"
"75698","38059020500","Rural"
"75699","38059020400","Rural"
"75700","38101010500","Rural"
"75701","38101010100","Rural"
"75702","38101011000","Rural"
"75703","38101011200","Rural"
"75704","38101010302","Rural"
"75705","38101010800","Rural"
"75706","38101010200","Rural"
"75707","38101010301","Rural"
"75708","38093967800","Rural"
"75709","38101010400","Rural"
"75710","38095951500","Rural"
"75711","39025042002","Rural"
"75712","39025042001","Rural"
"75713","39129021102","Rural"
"75714","39129021403","Rural"
"75715","39129021404","Rural"
"75716","39021010200","Rural"
"75717","39021010500","Rural"
"75718","39021010400","Rural"
"75719","39103408303","Rural"
"75720","39103408304","Rural"
"75721","39103408102","Rural"
"75722","39103408305","Rural"
"75723","39103408101","Rural"
"75724","39109365301","Rural"
"75725","39109320100","Rural"
"75726","39109315001","Rural"
"75727","39109315002","Rural"
"75728","39109315100","Rural"
"75729","39109315300","Rural"
"75730","39109325000","Rural"
"75731","39109330100","Rural"
"75732","39021010100","Rural"
"75733","39175938200","Rural"
"75734","39175938100","Rural"
"75735","39175938000","Rural"
"75736","39175938500","Rural"
"75737","39175938400","Rural"
"75738","39175938300","Rural"
"75739","39165031002","Rural"
"75740","39057240304","Rural"
"75741","39013010901","Rural"
"75742","39013012202","Rural"
"75743","39013012201","Rural"
"75744","39045030902","Rural"
"75745","39045032602","Rural"
"75746","39127965901","Rural"
"75747","39127966302","Rural"
"75748","39127966301","Rural"
"75749","39127965902","Rural"
"75750","39127965801","Rural"
"75751","39087051101","Rural"
"75752","39087051102","Rural"
"75753","39087050502","Rural"
"75754","39087050501","Rural"
"75755","39083007701","Rural"
"75756","39083007702","Rural"
"75757","39083007302","Rural"
"75758","39083007301","Rural"
"75759","39055311900","Rural"
"75760","39055312000","Rural"
"75761","39055312100","Rural"
"75762","39055312201","Rural"
"75763","39055312300","Rural"
"75764","39055312400","Rural"
"75765","39055310600","Rural"
"75766","39055310900","Rural"
"75767","39099813400","Rural"
"75768","39099813000","Rural"
"75769","39099813300","Rural"
"75770","39029951402","Rural"
"75771","39029951401","Rural"
"75772","39055311000","Rural"
"75773","39055311300","Rural"
"75774","39157021502","Rural"
"75775","39157020801","Rural"
"75776","39157020802","Rural"
"75777","39157021501","Rural"
"75778","39157021503","Rural"
"75779","39159050401","Rural"
"75780","39159050402","Rural"
"75781","39159050502","Rural"
"75782","39159050701","Rural"
"75783","39159050702","Rural"
"75784","39159050501","Rural"
"75785","39021011001","Rural"
"75786","39057240303","Rural"
"75787","39051040702","Rural"
"75788","39051040701","Rural"
"75789","39043041702","Rural"
"75790","39043041900","Rural"
"75791","39043040802","Rural"
"75792","39043040801","Rural"
"75793","39043041701","Rural"
"75794","39027964502","Rural"
"75795","39027964501","Rural"
"75796","39161020600","Rural"
"75797","39161020700","Rural"
"75798","39161020900","Rural"
"75799","39167020300","Rural"
"75800","39167021500","Rural"
"75801","39167020500","Rural"
"75802","39167021400","Rural"
"75803","39167021000","Rural"
"75804","39167020400","Rural"
"75805","39167020101","Rural"
"75806","39167021700","Rural"
"75807","39167021100","Rural"
"75808","39167020900","Rural"
"75809","39025041800","Rural"
"75810","39025041702","Rural"
"75811","39105964300","Rural"
"75812","39105964200","Rural"
"75813","39105964500","Rural"
"75814","39105964400","Rural"
"75815","39143961000","Rural"
"75816","39143961200","Rural"
"75817","39143960800","Rural"
"75818","39143960900","Rural"
"75819","39143961400","Rural"
"75820","39143961100","Rural"
"75821","39143962100","Rural"
"75822","39143961900","Rural"
"75823","39167020102","Rural"
"75824","39167021300","Rural"
"75825","39167021600","Rural"
"75826","39119911601","Rural"
"75827","39119911602","Rural"
"75828","39119911201","Rural"
"75829","39119911202","Rural"
"75830","39143962200","Rural"
"75831","39083007200","Rural"
"75832","39167020800","Rural"
"75833","39147962600","Rural"
"75834","39081000400","Rural"
"75835","39089758601","Rural"
"75836","39089755602","Rural"
"75837","39089755302","Rural"
"75838","39089755301","Rural"
"75839","39147963800","Rural"
"75840","39147963100","Rural"
"75841","39147962500","Rural"
"75842","39147962900","Rural"
"75843","39147962700","Rural"
"75844","39147963400","Rural"
"75845","39143961300","Rural"
"75846","39143961500","Rural"
"75847","39143961600","Rural"
"75848","39143961700","Rural"
"75849","39123051203","Rural"
"75850","39123051202","Rural"
"75851","39123051201","Rural"
"75852","39147962800","Rural"
"75853","39147963000","Rural"
"75854","39147963200","Rural"
"75855","39147963300","Rural"
"75856","39147963500","Rural"
"75857","39045031200","Rural"
"75858","39045031300","Rural"
"75859","39045031600","Rural"
"75860","39045030800","Rural"
"75861","39045030400","Rural"
"75862","39143961800","Rural"
"75863","39143962000","Rural"
"75864","39105964100","Rural"
"75865","39105964600","Rural"
"75866","39065000402","Rural"
"75867","39065000401","Rural"
"75868","39013010902","Rural"
"75869","39135470102","Rural"
"75870","39011040400","Rural"
"75871","39053953901","Rural"
"75872","39053953902","Rural"
"75873","39147963600","Rural"
"75874","39147963700","Rural"
"75875","39045030300","Rural"
"75876","39045031000","Rural"
"75877","39045031100","Rural"
"75878","39045032300","Rural"
"75879","39011041000","Rural"
"75880","39011040200","Rural"
"75881","39011040900","Rural"
"75882","39131952200","Rural"
"75883","39131952300","Rural"
"75884","39131952500","Rural"
"75885","39131952700","Rural"
"75886","39137030302","Rural"
"75887","39137030301","Rural"
"75888","39109300100","Rural"
"75889","39023002301","Rural"
"75890","39057270100","Rural"
"75891","39135455002","Rural"
"75892","39117965402","Rural"
"75893","39117965401","Rural"
"75894","39117965201","Rural"
"75895","39117965202","Rural"
"75896","39117965501","Rural"
"75897","39117965502","Rural"
"75898","39065000100","Rural"
"75899","39065000700","Rural"
"75900","39065000500","Rural"
"75901","39065000300","Rural"
"75902","39065000200","Rural"
"75903","39123050100","Rural"
"75904","39123050600","Rural"
"75905","39123050900","Rural"
"75906","39123050500","Rural"
"75907","39123050800","Rural"
"75908","39123050700","Rural"
"75909","39065000600","Rural"
"75910","39023002701","Rural"
"75911","39023002702","Rural"
"75912","39121968401","Rural"
"75913","39121968402","Rural"
"75914","39075976700","Rural"
"75915","39075976600","Rural"
"75916","39075976500","Rural"
"75917","39087050100","Rural"
"75918","39139001000","Rural"
"75919","39001770500","Rural"
"75920","39001770600","Rural"
"75921","39001770100","Rural"
"75922","39001770200","Rural"
"75923","39001770400","Rural"
"75924","39135470101","Rural"
"75925","39135455001","Rural"
"75926","39073965400","Rural"
"75927","39073964900","Rural"
"75928","39073965300","Rural"
"75929","39073965000","Rural"
"75930","39073965100","Rural"
"75931","39073965500","Rural"
"75932","39073965200","Rural"
"75933","39099813602","Rural"
"75934","39039958900","Rural"
"75935","39039958700","Rural"
"75936","39039958800","Rural"
"75937","39039958400","Rural"
"75938","39039958500","Rural"
"75939","39039958300","Rural"
"75940","39039958200","Rural"
"75941","39039958600","Rural"
"75942","39039958100","Rural"
"75943","39069000300","Rural"
"75944","39069000500","Rural"
"75945","39069000100","Rural"
"75946","39069000200","Rural"
"75947","39069000600","Rural"
"75948","39069000700","Rural"
"75949","39069000400","Rural"
"75950","39087051200","Rural"
"75951","39087050600","Rural"
"75952","39087051300","Rural"
"75953","39087050700","Rural"
"75954","39087050200","Rural"
"75955","39087050800","Rural"
"75956","39087050400","Rural"
"75957","39087050900","Rural"
"75958","39087051001","Rural"
"75959","39087051002","Rural"
"75960","39087050300","Rural"
"75961","39157020400","Rural"
"75962","39157021200","Rural"
"75963","39157020300","Rural"
"75964","39157021400","Rural"
"75965","39157021800","Rural"
"75966","39157021600","Rural"
"75967","39157020700","Rural"
"75968","39157021700","Rural"
"75969","39157021300","Rural"
"75970","39157020900","Rural"
"75971","39157020500","Rural"
"75972","39157021100","Rural"
"75973","39157021000","Rural"
"75974","39157021900","Rural"
"75975","39157020200","Rural"
"75976","39157020600","Rural"
"75977","39157020100","Rural"
"75978","39165032400","Rural"
"75979","39165031100","Rural"
"75980","39005970102","Rural"
"75981","39005970101","Rural"
"75982","39045032502","Rural"
"75983","39045030901","Rural"
"75984","39007000500","Rural"
"75985","39015951302","Rural"
"75986","39015951301","Rural"
"75987","39045031402","Rural"
"75988","39045032501","Rural"
"75989","39045032601","Rural"
"75990","39045031401","Rural"
"75991","39135440100","Rural"
"75992","39135400100","Rural"
"75993","39135460100","Rural"
"75994","39135420100","Rural"
"75995","39135450100","Rural"
"75996","39135430100","Rural"
"75997","39135480100","Rural"
"75998","39135410100","Rural"
"75999","39169000800","Rural"
"76000","39155930102","Rural"
"76001","39155933500","Rural"
"76002","39133600704","Rural"
"76003","39173021601","Rural"
"76004","39173021602","Rural"
"76005","39127966200","Rural"
"76006","39127966100","Rural"
"76007","39127966000","Rural"
"76008","39155933600","Rural"
"76009","39155933700","Rural"
"76010","39133602000","Rural"
"76011","39109365001","Rural"
"76012","39109350102","Rural"
"76013","39109365002","Rural"
"76014","39049008002","Rural"
"76015","39049009802","Rural"
"76016","39103408003","Rural"
"76017","39013010700","Rural"
"76018","39133600102","Rural"
"76019","39141956000","Rural"
"76020","39141955900","Rural"
"76021","39141956700","Rural"
"76022","39141956600","Rural"
"76023","39141956500","Rural"
"76024","39141956300","Rural"
"76025","39141955700","Rural"
"76026","39141955603","Rural"
"76027","39141955500","Rural"
"76028","39141956800","Rural"
"76029","39133600103","Rural"
"76030","39133600200","Rural"
"76031","39163953100","Rural"
"76032","39163953000","Rural"
"76033","39163953200","Rural"
"76034","39075976402","Rural"
"76035","39075976403","Rural"
"76036","39075976401","Rural"
"76037","39057240302","Rural"
"76038","39169000600","Rural"
"76039","39079957600","Rural"
"76040","39079957300","Rural"
"76041","39079957800","Rural"
"76042","39079957400","Rural"
"76043","39079957700","Rural"
"76044","39079957500","Rural"
"76045","39079957200","Rural"
"76046","39169000300","Rural"
"76047","39169000500","Rural"
"76048","39151710200","Rural"
"76049","39151710400","Rural"
"76050","39151710500","Rural"
"76051","39151710600","Rural"
"76052","39129021500","Rural"
"76053","39129021600","Rural"
"76054","39129020320","Rural"
"76055","39151710700","Rural"
"76056","39129021700","Rural"
"76057","39129021300","Rural"
"76058","39129020100","Rural"
"76059","39097040201","Rural"
"76060","39129020400","Rural"
"76061","39129020310","Rural"
"76062","39129020200","Rural"
"76063","39017010104","Rural"
"76064","39017010201","Rural"
"76065","39071955102","Rural"
"76066","39071955101","Rural"
"76067","39071955001","Rural"
"76068","39071955002","Rural"
"76069","39145003300","Rural"
"76070","39145003400","Rural"
"76071","39145003600","Rural"
"76072","39025040102","Rural"
"76073","39021011505","Rural"
"76074","39017010103","Rural"
"76075","39017010202","Rural"
"76076","39017010203","Rural"
"76077","39017010102","Rural"
"76078","39101000900","Rural"
"76079","39145003700","Rural"
"76080","39005970400","Rural"
"76081","39005970200","Rural"
"76082","39005970800","Rural"
"76083","39005971000","Rural"
"76084","39005970500","Rural"
"76085","39005970600","Rural"
"76086","39005971100","Rural"
"76087","39005970700","Rural"
"76088","39005970300","Rural"
"76089","39005970900","Rural"
"76090","39051040900","Rural"
"76091","39051040600","Rural"
"76092","39051040100","Rural"
"76093","39051040800","Rural"
"76094","39007000601","Rural"
"76095","39011040300","Rural"
"76096","39011040600","Rural"
"76097","39011040500","Rural"
"76098","39011040100","Rural"
"76099","39011041100","Rural"
"76100","39007001201","Rural"
"76101","39007001402","Rural"
"76102","39007001401","Rural"
"76103","39007001202","Rural"
"76104","39007001303","Rural"
"76105","39007001304","Rural"
"76106","39015951202","Rural"
"76107","39015951201","Rural"
"76108","39097040101","Rural"
"76109","39075976302","Rural"
"76110","39097040202","Rural"
"76111","39075976301","Rural"
"76112","39075976802","Rural"
"76113","39075976801","Rural"
"76114","39121968500","Rural"
"76115","39121968300","Rural"
"76116","39041011431","Rural"
"76117","39003012900","Rural"
"76118","39007000704","Rural"
"76119","39007000300","Rural"
"76120","39007000102","Rural"
"76121","39007000200","Rural"
"76122","39007000900","Rural"
"76123","39007000101","Rural"
"76124","39011041202","Rural"
"76125","39083006802","Rural"
"76126","39083006801","Rural"
"76127","39007000602","Rural"
"76128","39007000603","Rural"
"76129","39007000103","Rural"
"76130","39007000701","Rural"
"76131","39007000703","Rural"
"76132","39007000702","Rural"
"76133","39117965100","Rural"
"76134","39003012600","Rural"
"76135","39003013100","Rural"
"76136","39003013200","Rural"
"76137","39003013300","Rural"
"76138","39003013600","Rural"
"76139","39003013800","Rural"
"76140","39003014000","Rural"
"76141","39119911800","Rural"
"76142","39003010200","Rural"
"76143","39003011500","Rural"
"76144","39003013400","Rural"
"76145","39003011600","Rural"
"76146","39003011900","Rural"
"76147","39003011400","Rural"
"76148","39003012100","Rural"
"76149","39003011800","Rural"
"76150","39003012000","Rural"
"76151","39003011200","Rural"
"76152","39169002500","Rural"
"76153","39139000700","Rural"
"76154","39139000800","Rural"
"76155","39139000900","Rural"
"76156","39139001100","Rural"
"76157","39169003100","Rural"
"76158","39009973902","Rural"
"76159","39009973901","Rural"
"76160","39169003200","Rural"
"76161","39169003300","Rural"
"76162","39169002100","Rural"
"76163","39107967600","Rural"
"76164","39107967300","Rural"
"76165","39107967500","Rural"
"76166","39107967700","Rural"
"76167","39107967800","Rural"
"76168","39107967200","Rural"
"76169","39107967900","Rural"
"76170","39107968000","Rural"
"76171","39107967400","Rural"
"76172","39139001400","Rural"
"76173","39139001500","Rural"
"76174","39139001600","Rural"
"76175","39097040700","Rural"
"76176","39017010302","Rural"
"76177","39007000400","Rural"
"76178","39007000802","Rural"
"76179","39007001101","Rural"
"76180","39013011600","Rural"
"76181","39013011700","Rural"
"76182","39097041200","Rural"
"76183","39013012300","Rural"
"76184","39013010300","Rural"
"76185","39013010802","Rural"
"76186","39013012100","Rural"
"76187","39013010200","Rural"
"76188","39013012000","Rural"
"76189","39013012400","Rural"
"76190","39013011300","Rural"
"76191","39139003100","Rural"
"76192","39151714902","Rural"
"76193","39013010600","Rural"
"76194","39013010100","Rural"
"76195","39013011400","Rural"
"76196","39013011900","Rural"
"76197","39013011000","Rural"
"76198","39013011500","Rural"
"76199","39013011200","Rural"
"76200","39097041300","Rural"
"76201","39003014100","Rural"
"76202","39021010600","Rural"
"76203","39159050304","Rural"
"76204","39159050303","Rural"
"76205","39159050301","Rural"
"76206","39081000600","Rural"
"76207","39173021901","Rural"
"76208","39173021902","Rural"
"76209","39011041201","Rural"
"76210","39093060100","Rural"
"76211","39093060200","Rural"
"76212","39159050602","Rural"
"76213","39037540100","Rural"
"76214","39037570101","Rural"
"76215","39037555102","Rural"
"76216","39037570102","Rural"
"76217","39037555101","Rural"
"76218","39037510100","Rural"
"76219","39037530100","Rural"
"76220","39037500100","Rural"
"76221","39037550100","Rural"
"76222","39037520100","Rural"
"76223","39093093100","Rural"
"76224","39089754400","Rural"
"76225","39081001300","Rural"
"76226","39081011200","Rural"
"76227","39081011300","Rural"
"76228","39081012200","Rural"
"76229","39081001400","Rural"
"76230","39081011401","Rural"
"76231","39081011900","Rural"
"76232","39029951600","Rural"
"76233","39093097100","Rural"
"76234","39103412000","Rural"
"76235","39103407000","Rural"
"76236","39029950900","Rural"
"76237","39029950300","Rural"
"76238","39029952200","Rural"
"76239","39029952300","Rural"
"76240","39029950800","Rural"
"76241","39029950700","Rural"
"76242","39029951900","Rural"
"76243","39029950400","Rural"
"76244","39029951100","Rural"
"76245","39029951700","Rural"
"76246","39029952100","Rural"
"76247","39029951500","Rural"
"76248","39029950100","Rural"
"76249","39029950500","Rural"
"76250","39029950200","Rural"
"76251","39029952000","Rural"
"76252","39029951200","Rural"
"76253","39029951300","Rural"
"76254","39029951000","Rural"
"76255","39029950600","Rural"
"76256","39029952400","Rural"
"76257","39169001900","Rural"
"76258","39103403001","Rural"
"76259","39103403002","Rural"
"76260","39081012400","Rural"
"76261","39141955604","Rural"
"76262","39141955802","Rural"
"76263","39141955801","Rural"
"76264","39169002000","Rural"
"76265","39103408301","Rural"
"76266","39103409001","Rural"
"76267","39103409002","Rural"
"76268","39169001000","Rural"
"76269","39169001100","Rural"
"76270","39019720500","Rural"
"76271","39019720600","Rural"
"76272","39019720300","Rural"
"76273","39019720400","Rural"
"76274","39019720700","Rural"
"76275","39019720200","Rural"
"76276","39019720100","Rural"
"76277","39169001300","Rural"
"76278","39103410000","Rural"
"76279","39103411001","Rural"
"76280","39103411002","Rural"
"76281","39033974400","Rural"
"76282","39033974900","Rural"
"76283","39033974300","Rural"
"76284","39033974100","Rural"
"76285","39033974200","Rural"
"76286","39033975000","Rural"
"76287","39033974700","Rural"
"76288","39021011506","Rural"
"76289","39021011501","Rural"
"76290","39169001400","Rural"
"76291","39033974500","Rural"
"76292","39115969100","Rural"
"76293","39051040200","Rural"
"76294","39051040500","Rural"
"76295","39051040300","Rural"
"76296","39115969000","Rural"
"76297","39115968900","Rural"
"76298","39115968800","Rural"
"76299","39173022200","Rural"
"76300","39173022400","Rural"
"76301","39009973000","Rural"
"76302","39033974600","Rural"
"76303","39129021401","Rural"
"76304","39139001700","Rural"
"76305","39139002000","Rural"
"76306","39139001900","Rural"
"76307","39139002200","Rural"
"76308","39139003002","Rural"
"76309","39139003001","Rural"
"76310","39139002300","Rural"
"76311","39139001300","Rural"
"76312","39139002800","Rural"
"76313","39139001200","Rural"
"76314","39001770301","Rural"
"76315","39001770302","Rural"
"76316","39139002400","Rural"
"76317","39139002700","Rural"
"76318","39139002900","Rural"
"76319","39139002101","Rural"
"76320","39033974800","Rural"
"76321","39033975100","Rural"
"76322","39033975200","Rural"
"76323","39033975300","Rural"
"76324","39063000700","Rural"
"76325","39063000800","Rural"
"76326","39063000902","Rural"
"76327","39063000302","Rural"
"76328","39063000901","Rural"
"76329","39063000301","Rural"
"76330","39017010105","Rural"
"76331","39063001000","Rural"
"76332","39063001100","Rural"
"76333","39113140100","Rural"
"76334","39113150100","Rural"
"76335","39173021100","Rural"
"76336","39173022300","Rural"
"76337","39173021400","Rural"
"76338","39173021500","Rural"
"76339","39031961000","Rural"
"76340","39031961300","Rural"
"76341","39031961700","Rural"
"76342","39031960900","Rural"
"76343","39031961800","Rural"
"76344","39031961100","Rural"
"76345","39031961600","Rural"
"76346","39031961400","Rural"
"76347","39031961200","Rural"
"76348","39031961500","Rural"
"76349","39017010106","Rural"
"76350","39109365101","Rural"
"76351","39109365102","Rural"
"76352","39023003302","Rural"
"76353","39083007400","Rural"
"76354","39083007100","Rural"
"76355","39083007600","Rural"
"76356","39083006900","Rural"
"76357","39083006700","Rural"
"76358","39083007000","Rural"
"76359","39083007500","Rural"
"76360","39043041100","Rural"
"76361","39043041200","Rural"
"76362","39027964800","Rural"
"76363","39027964900","Rural"
"76364","39027964300","Rural"
"76365","39027965000","Rural"
"76366","39027964700","Rural"
"76367","39027965100","Rural"
"76368","39027964400","Rural"
"76369","39027964600","Rural"
"76370","39043041300","Rural"
"76371","39043041400","Rural"
"76372","39087051401","Rural"
"76373","39097041000","Rural"
"76374","39097040500","Rural"
"76375","39097041100","Rural"
"76376","39097040400","Rural"
"76377","39097040600","Rural"
"76378","39063000200","Rural"
"76379","39063001300","Rural"
"76380","39063000100","Rural"
"76381","39063000500","Rural"
"76382","39063000600","Rural"
"76383","39063001200","Rural"
"76384","39063000400","Rural"
"76385","39089755000","Rural"
"76386","39169002400","Rural"
"76387","39053953600","Rural"
"76388","39053954000","Rural"
"76389","39053953500","Rural"
"76390","39053953800","Rural"
"76391","39053953700","Rural"
"76392","39053954100","Rural"
"76393","39067975800","Rural"
"76394","39067975900","Rural"
"76395","39137030500","Rural"
"76396","39137030400","Rural"
"76397","39137030700","Rural"
"76398","39137030200","Rural"
"76399","39009973600","Rural"
"76400","39137030600","Rural"
"76401","39137030100","Rural"
"76402","39009973700","Rural"
"76403","39009972800","Rural"
"76404","39009973101","Rural"
"76405","39009973200","Rural"
"76406","39009973300","Rural"
"76407","39009973500","Rural"
"76408","39009973800","Rural"
"76409","39009972600","Rural"
"76410","39009973400","Rural"
"76411","39009972900","Rural"
"76412","39009972700","Rural"
"76413","39157022002","Rural"
"76414","39157022001","Rural"
"76415","39071954400","Rural"
"76416","39071955200","Rural"
"76417","39071954600","Rural"
"76418","39071954500","Rural"
"76419","39071954800","Rural"
"76420","39071954900","Rural"
"76421","39071954700","Rural"
"76422","39023002601","Rural"
"76423","39109355001","Rural"
"76424","39091004700","Rural"
"76425","39091004800","Rural"
"76426","39091003800","Rural"
"76427","39091004000","Rural"
"76428","39091004300","Rural"
"76429","39091003900","Rural"
"76430","39091004600","Rural"
"76431","39091004100","Rural"
"76432","39091004500","Rural"
"76433","39091004200","Rural"
"76434","39091004400","Rural"
"76435","39161020400","Rural"
"76436","39161020500","Rural"
"76437","39161020200","Rural"
"76438","39161020100","Rural"
"76439","39161020300","Rural"
"76440","39161020800","Rural"
"76441","39029951800","Rural"
"76442","39101010500","Rural"
"76443","39037560101","Rural"
"76444","39037555002","Rural"
"76445","39037560102","Rural"
"76446","39037555001","Rural"
"76447","39171950800","Rural"
"76448","39171950300","Rural"
"76449","39139001800","Rural"
"76450","39139002500","Rural"
"76451","39081001000","Rural"
"76452","39081012100","Rural"
"76453","39081012000","Rural"
"76454","39149972100","Rural"
"76455","39081011100","Rural"
"76456","39081000200","Rural"
"76457","39081011800","Rural"
"76458","39081011500","Rural"
"76459","39081012300","Rural"
"76460","39081011700","Rural"
"76461","39081011402","Rural"
"76462","39081011000","Rural"
"76463","39081001200","Rural"
"76464","39171950600","Rural"
"76465","39171950700","Rural"
"76466","39003010802","Rural"
"76467","39087051402","Rural"
"76468","39003010801","Rural"
"76469","39003011301","Rural"
"76470","39003011302","Rural"
"76471","39125960300","Rural"
"76472","39125960500","Rural"
"76473","39125960200","Rural"
"76474","39125960400","Rural"
"76475","39125960100","Rural"
"76476","39131952602","Rural"
"76477","39131952601","Rural"
"76478","39045031500","Rural"
"76479","39045031700","Rural"
"76480","39045032000","Rural"
"76481","39045032100","Rural"
"76482","39169003700","Rural"
"76483","39045032200","Rural"
"76484","39123050302","Rural"
"76485","39123050202","Rural"
"76486","39145003200","Rural"
"76487","39145003900","Rural"
"76488","39145002500","Rural"
"76489","39145002700","Rural"
"76490","39145002800","Rural"
"76491","39145002200","Rural"
"76492","39145004000","Rural"
"76493","39055310100","Rural"
"76494","39055310800","Rural"
"76495","39055310700","Rural"
"76496","39145002600","Rural"
"76497","39055312203","Rural"
"76498","39055310200","Rural"
"76499","39123050301","Rural"
"76500","39145003500","Rural"
"76501","39145002300","Rural"
"76502","39145003800","Rural"
"76503","39145002400","Rural"
"76504","39145003000","Rural"
"76505","39145002100","Rural"
"76506","39145003100","Rural"
"76507","39145002902","Rural"
"76508","39145002901","Rural"
"76509","39103408001","Rural"
"76510","39103408201","Rural"
"76511","39103408002","Rural"
"76512","39139002600","Rural"
"76513","39139002102","Rural"
"76514","39047925800","Rural"
"76515","39047926100","Rural"
"76516","39047925900","Rural"
"76517","39047926400","Rural"
"76518","39047926000","Rural"
"76519","39047926200","Rural"
"76520","39123050201","Rural"
"76521","39167020201","Rural"
"76522","39167021202","Rural"
"76523","39167021201","Rural"
"76524","39167020202","Rural"
"76525","39047926300","Rural"
"76526","39061026104","Rural"
"76527","39139000400","Rural"
"76528","39139000500","Rural"
"76529","39093094102","Rural"
"76530","39093094101","Rural"
"76531","39139000600","Rural"
"76532","39101000300","Rural"
"76533","39151710300","Rural"
"76534","39151712800","Rural"
"76535","39151712900","Rural"
"76536","39151710800","Rural"
"76537","39051040400","Rural"
"76538","39101000100","Rural"
"76539","39041012300","Rural"
"76540","39109345000","Rural"
"76541","39067975600","Rural"
"76542","39067975700","Rural"
"76543","39067976000","Rural"
"76544","39109365200","Rural"
"76545","39109365302","Rural"
"76546","39061026103","Rural"
"76547","39173021300","Rural"
"76548","39057280102","Rural"
"76549","39057240100","Rural"
"76550","39057240600","Rural"
"76551","39057240700","Rural"
"76552","39057240500","Rural"
"76553","39057255000","Rural"
"76554","39057240200","Rural"
"76555","39057260100","Rural"
"76556","39057230100","Rural"
"76557","39057280101","Rural"
"76558","39109390100","Rural"
"76559","39169000100","Rural"
"76560","39169001800","Rural"
"76561","39169980000","Rural"
"76562","39169002300","Rural"
"76563","39169000200","Rural"
"76564","39169000700","Rural"
"76565","39169001700","Rural"
"76566","39169001200","Rural"
"76567","39101000501","Rural"
"76568","39043040900","Rural"
"76569","39043040300","Rural"
"76570","39043040400","Rural"
"76571","39101000502","Rural"
"76572","39119912100","Rural"
"76573","39043041000","Rural"
"76574","39119911500","Rural"
"76575","39119912000","Rural"
"76576","39119912800","Rural"
"76577","39003013700","Rural"
"76578","39003010600","Rural"
"76579","39003013900","Rural"
"76580","39101010202","Rural"
"76581","39101001100","Rural"
"76582","39061026001","Rural"
"76583","39113160100","Rural"
"76584","39007001102","Rural"
"76585","39007000801","Rural"
"76586","39007001002","Rural"
"76587","39007001001","Rural"
"76588","39007001301","Rural"
"76589","39043040500","Rural"
"76590","39043040700","Rural"
"76591","39093096100","Rural"
"76592","39117965300","Rural"
"76593","39117965000","Rural"
"76594","39101000700","Rural"
"76595","39101000800","Rural"
"76596","39119911400","Rural"
"76597","39119911100","Rural"
"76598","39119911900","Rural"
"76599","39119912500","Rural"
"76600","39119912200","Rural"
"76601","39119912600","Rural"
"76602","39119911300","Rural"
"76603","39119911700","Rural"
"76604","39119912700","Rural"
"76605","39119911000","Rural"
"76606","39119912300","Rural"
"76607","39119912400","Rural"
"76608","39043041600","Rural"
"76609","39043041800","Rural"
"76610","39173022100","Rural"
"76611","39077915400","Rural"
"76612","39077916200","Rural"
"76613","39077915600","Rural"
"76614","39077916100","Rural"
"76615","39077915700","Rural"
"76616","39077916300","Rural"
"76617","39077916400","Rural"
"76618","39077916500","Rural"
"76619","39077916000","Rural"
"76620","39077915900","Rural"
"76621","39077916600","Rural"
"76622","39077915800","Rural"
"76623","39077915500","Rural"
"76624","39173021701","Rural"
"76625","39173021702","Rural"
"76626","39173021800","Rural"
"76627","39101000200","Rural"
"76628","39095009700","Rural"
"76629","39059977400","Rural"
"76630","39059977600","Rural"
"76631","39059977900","Rural"
"76632","39059977200","Rural"
"76633","39059977300","Rural"
"76634","39059977500","Rural"
"76635","39059977700","Rural"
"76636","39059977100","Rural"
"76637","39059977800","Rural"
"76638","39059978000","Rural"
"76639","39141956100","Rural"
"76640","39141956200","Rural"
"76641","39133600602","Rural"
"76642","39133600603","Rural"
"76643","39141956400","Rural"
"76644","39141956900","Rural"
"76645","39111966800","Rural"
"76646","39111966700","Rural"
"76647","39111966900","Rural"
"76648","39003010100","Rural"
"76649","39003010900","Rural"
"76650","39003012200","Rural"
"76651","39003012400","Rural"
"76652","39003013000","Rural"
"76653","39003010300","Rural"
"76654","39003011000","Rural"
"76655","39111966600","Rural"
"76656","39003012700","Rural"
"76657","39003012300","Rural"
"76658","39159050200","Rural"
"76659","39159050100","Rural"
"76660","39171950500","Rural"
"76661","39171950100","Rural"
"76662","39171950900","Rural"
"76663","39171950200","Rural"
"76664","39171950400","Rural"
"76665","39099812800","Rural"
"76666","39099812900","Rural"
"76667","39015951800","Rural"
"76668","39015951600","Rural"
"76669","39015951900","Rural"
"76670","39015951700","Rural"
"76671","39015951500","Rural"
"76672","39015951400","Rural"
"76673","39155930101","Rural"
"76674","39155930400","Rural"
"76675","39155930500","Rural"
"76676","39155930600","Rural"
"76677","39155931300","Rural"
"76678","39133601901","Rural"
"76679","39133601902","Rural"
"76680","39133600706","Rural"
"76681","39133600705","Rural"
"76682","39099813200","Rural"
"76683","39155931400","Rural"
"76684","39169000900","Rural"
"76685","39169002200","Rural"
"76686","39025040101","Rural"
"76687","39103408202","Rural"
